# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology In DES+2024 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
# all_class0_s* probabilities for different models  
# ensemble=average_probability_set_0  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB,all_class0_S_0,all_class0_S_55,all_class0_S_100,all_class0_S_1000,all_class0_S_30469,average_probability_set_0
1257122,DES13E2rws      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.69342,0.01208,0.28633,0.56747,-0.0897721,0.0377884,0.97246,0.9997894,0.99970156,0.9985257,0.99886084,0.9842338,0.9962222
1257144,DES13E2lov      ,0,0.5254,0.001,0.5265,0.001,9.82,0.03,22.27,99.0,0.60789,0.0113,1.67501,0.34994,-0.0741363,0.0284951,0.50922,0.9862977,0.9998078,0.99842924,0.99825054,0.98497725,0.9935525
1257216,DES13S2rdr      ,0,0.6543,0.001,0.6556,0.001,10.25,0.03,23.06,99.0,0.64554,0.00807,1.4205,0.54903,-0.00721952,0.0379689,0.34592,0.99930906,0.99988174,0.99993515,0.9995952,0.9983423,0.9994127
1257335,DES13C1rza      ,0,0.4841,0.001,0.4846,0.001,10.23,0.02,21.54,99.0,0.55945,0.00523,-0.765641,0.4196,-0.0800491,0.0303836,0.68694,0.9992285,0.99997413,0.99295336,0.9999478,0.99999905,0.99842054
1257356,DES13C1aply     ,0,0.3326,0.001,0.3331,0.001,10.32,0.02,21.47,99.0,0.32964,0.00387,-0.821533,0.19482,-0.0600913,0.0187931,0.95921,1.0,0.99999976,0.99999964,0.99999976,1.0,0.9999998
1257366,DES13C1ryv      ,1,0.2114,0.001,0.2118,0.001,10.72,0.04,19.37,99.0,0.20225,0.00171,-0.355989,0.17858,0.19968,0.0159822,0.93514,0.9999999,1.0,0.9999999,1.0,1.0,1.0
1257419,DES13C2rzr      ,0,0.4036,0.001,0.4041,0.001,10.43,0.03,21.09,99.0,0.55252,0.00526,0.46212,0.18494,-0.20999,0.00633549,0.29606,1.0,0.9999999,0.9999999,0.9999995,0.9999999,0.9999998
1257492,DES13C2rxb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.11,99.0,0.50534,0.0078,0.40903,0.23176,-0.128795,0.0206151,0.61286,0.9997663,0.99963784,0.99981683,0.9998388,0.9998319,0.9997784
1257496,DES13C2obi      ,0,0.594,0.001,0.5946,0.001,10.91,0.05,21.55,99.0,0.41572,0.00636,-2.372,0.43152,0.18299,0.0321234,0.92235,0.99165386,0.9495887,0.9922569,0.48591962,0.9487174,0.8736273
1257597,DES13C3sov      ,0,0.9428,0.001,0.9435,0.001,11.22,0.04,23.55,99.0,0.60587,0.00452,0.60635,0.48109,0.24058,0.0344412,0.46305,0.9964677,0.9671921,0.99955803,0.77338403,0.99503005,0.9463264
1257602,DES13C3sqz      ,0,0.5217,0.001,0.5223,0.001,8.82,0.03,23.86,99.0,0.51686,0.00566,0.61905,0.15829,-0.0563941,0.0162548,0.7258,1.0,0.99999833,0.9999745,0.9999925,0.9999771,0.99998844
1257605,DES13C3sih      ,0,0.7453,0.001,0.7461,0.001,10.89,0.05,22.36,99.0,0.61503,0.01357,-0.258831,0.55232,0.11501,0.0406904,0.64324,0.98090786,0.9315999,0.99633175,0.9178566,0.9626706,0.95787334
1257609,DES13C3btpr     ,0,0.3339,0.001,0.3344,0.001,10.82,0.01,21.17,99.0,0.3395,0.00363,0.39606,0.20991,0.17248,0.0187068,0.80685,1.0,0.99999547,0.9999888,0.9999957,0.99995923,0.9999878
1257641,DES13C3sqd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,27.21,99.0,1.11898,0.0156,1.38201,0.55233,-0.0574178,0.0296254,0.82651,0.91647005,0.95377123,0.9693337,0.9741522,0.7853176,0.919809
1257695,DES13E1sae      ,1,0.1838,0.001,0.1847,0.001,9.67,0.03,21.04,99.0,0.17789,0.05,0.36886,0.0711016,-0.0104369,0.00827737,0.0476731,1.0,0.9999999,1.0,1.0,1.0,1.0
1257775,DES13C3stk      ,0,0.476,0.001,0.4765,0.001,9.62,0.02,22.02,99.0,0.55375,0.00253,0.0155543,0.22804,-0.103767,0.01818,0.96774,1.0,0.99999976,0.99999976,0.9999999,0.9999999,0.9999999
1257803,DES13C3svb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.34,99.0,1.17652,0.02234,1.80448,0.40491,-0.0499764,0.00956391,0.76086,0.86133057,0.6673141,0.97029793,0.8383597,0.7335249,0.8141654
1257825,DES13E2avzs     ,0,0.1443,0.001,0.1452,0.001,9.27,0.02,21.02,99.0,0.42258,0.00419,-2.43952,0.34318,-0.0687631,0.0245391,0.81631,0.998164,0.82853705,0.5096856,0.9626447,0.8188188,0.8235701
1257905,DES13S1svw      ,0,0.6139,0.001,0.6151,0.001,8.03,0.06,24.43,99.0,0.73705,0.00651,1.71135,0.60591,-0.133101,0.0336427,0.55277,0.9912999,0.99096125,0.99354136,0.9854329,0.98732764,0.9897126
1257934,DES13S1stz      ,0,0.2965,0.001,0.2974,0.001,9.68,0.01,21.92,99.0,0.29102,0.00181,0.61624,0.16746,-0.0175336,0.0153144,0.15667,1.0,1.0,1.0,1.0,1.0,1.0
1257973,DES13S1bivg     ,0,0.6775,0.001,0.6786,0.001,10.46,0.05,23.11,99.0,0.66411,0.00852,-0.215782,0.83582,-0.0575072,0.048453,0.88589,0.979158,0.98054576,0.993419,0.97140855,0.98220843,0.9813479
1258061,DES13S2rxe      ,0,0.4583,0.001,0.4594,0.001,10.78,0.03,21.08,99.0,0.46117,0.00073,-1.5416,0.40399,-0.00464121,0.0251198,0.10495,0.9950322,0.9955533,0.97206837,0.9983871,0.99761426,0.99173105
1258090,DES13S2swd      ,0,0.3666,0.001,0.3676,0.001,10.05,0.04,21.68,99.0,0.46188,0.00505,-1.09445,0.27347,-0.213961,0.021313,0.38521,0.99992096,0.9999969,0.9999969,0.99999785,0.9999914,0.99998075
1258118,DES13S2tnu      ,0,0.6252,0.001,0.6264,0.001,9.75,0.03,22.71,99.0,0.63377,0.0104,0.96115,0.33391,0.0900024,0.00432128,0.25278,0.99928504,0.9944582,0.9990583,0.9985967,0.99616843,0.9975133
1258218,DES13X1rvd      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.57,99.0,0.47399,0.00535,0.22908,0.46476,0.15106,0.0321091,0.82311,0.2685664,0.9721585,0.949719,0.90647614,0.9491146,0.80920696
1258240,DES13X1tmw      ,0,1.1972,0.001,1.199,0.001,9.94,0.22,24.51,99.0,0.55217,0.0107,-0.350249,0.52333,0.00722013,0.0349949,0.57599,0.9993793,0.99972636,0.9998062,0.9999423,0.9999472,0.99976027
1258249,DES13X1tnh      ,0,0.6211,0.001,0.6224,0.001,9.53,0.06,23.9,99.0,0.6431,0.02832,-0.258228,0.84869,0.00123473,0.0707178,0.48568,0.96626264,0.9877567,0.9932834,0.96974504,0.9806912,0.97954786
1258309,DES13X2sfv      ,0,0.4762,0.001,0.4774,0.001,9.0,0.03,23.13,99.0,0.44664,0.00548,1.58716,0.39579,0.0341264,0.0293444,0.90615,0.999997,0.9998447,0.99999535,0.9999925,0.9999976,0.99996537
1258330,DES13X2nwb      ,0,0.5247,0.001,0.526,0.001,9.66,0.05,23.0,99.0,0.53065,0.00708,1.53214,0.43721,-0.0308812,0.028295,0.67446,0.9999248,0.999694,0.9993892,0.99980146,0.9999269,0.9997473
1258333,DES13X2oel      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.47,99.0,0.45419,0.01314,-1.76404,0.35323,-0.0396808,0.0309004,0.2918,0.99757236,0.99730814,0.9993759,0.99753726,0.99117094,0.9965929
1258400,DES13X2oep      ,0,0.5796,0.001,0.5809,0.001,9.83,0.01,22.21,99.0,0.54155,0.00531,-0.227406,0.61657,0.000980775,0.0367856,0.64319,0.9995648,0.9958354,0.99617815,0.9955277,0.9971915,0.99685955
1258422,DES13X3mlw      ,0,0.521,0.001,0.5223,0.001,10.34,0.02,21.97,99.0,0.55982,0.00281,0.91184,0.38041,0.0511512,0.0277935,0.99987,0.99999964,0.9999968,0.9999845,0.99996793,0.9999939,0.99998856
1258433,DES13X3rvw      ,0,0.6144,0.001,0.6157,0.001,9.51,0.02,23.73,99.0,0.69175,0.00675,0.18663,0.34939,-0.067053,0.0254349,0.82015,0.99999917,0.9999987,0.99999595,0.9999969,0.999997,0.9999975
1258457,DES13X3pbu      ,0,1.0993,0.001,1.101,0.001,10.82,0.13,25.03,99.0,1.04959,0.01,2.81196,0.79893,0.0467488,0.0451961,0.6692,0.99289685,0.9806739,0.64056575,0.979983,0.9969349,0.91821086
1258478,DES13X3rwb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.62,99.0,0.55531,0.02118,-0.126857,0.2239,-0.11133,0.0257181,0.85425,1.0,0.99999976,0.9999945,0.99999964,0.9999994,0.9999987
1258500,DES13X3bpb      ,0,0.4938,0.001,0.495,0.001,9.94,0.02,21.99,99.0,0.6323,0.03238,0.84763,0.36427,-0.12427,0.0495199,0.98486,0.9918133,0.9983229,0.97604716,0.9999161,0.9999107,0.99320203
1258529,DES13X3pcm      ,0,0.8235,0.001,0.825,0.001,10.47,0.05,23.59,99.0,0.78469,0.01239,-0.813164,0.8549,0.10511,0.0520614,0.96472,0.9990625,0.9993894,0.9958573,0.97448707,0.99982834,0.99372494
1258534,DES13X3tbb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.8,99.0,0.80696,0.01009,1.23934,0.82193,0.20963,0.0528177,0.65785,0.98446137,0.76957905,0.008023356,0.98984176,0.17138663,0.5846585
1258568,DES13X3svs      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.91,99.0,1.11388,0.01088,1.5877,0.30038,-0.0100032,0.00388694,0.91054,0.99043185,0.9652893,0.74101114,0.9392423,0.9136491,0.9099247
1258704,DES14C1zhl      ,0,0.3151,0.001,0.3156,0.001,11.2,0.06,20.05,99.0,0.31255,0.00847,-0.252258,0.34696,0.0536713,0.0281971,0.75415,0.9999865,0.9999999,0.9999989,0.9999976,0.9999988,0.99999636
1258739,DES13C3uhe      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.42,99.0,0.9537,0.01024,1.007,0.48812,-0.00899096,0.0313207,0.0878674,0.74804825,0.79407287,0.99106383,0.01976523,0.97341895,0.7052738
1258802,DES13E1awyi     ,0,0.5495,0.001,0.5506,0.001,10.41,0.01,21.49,99.0,0.4789,0.00505,-0.662407,0.48943,0.0186747,0.0346266,0.97064,0.99970704,0.99999416,0.999411,0.99996555,0.99999654,0.99981487
1258906,DES13E2tbn      ,1,0.3492,0.001,0.3501,0.001,8.93,0.02,22.94,99.0,0.33758,0.00383,0.0242768,0.2258,0.0568777,0.0197629,0.91311,1.0,1.0,1.0,0.9999999,1.0,1.0
1258940,DES13S1sty      ,1,0.4259,0.001,0.4269,0.001,10.78,0.03,21.01,99.0,0.42552,0.00607,-0.177463,0.25845,-0.0864086,0.0222591,0.70963,0.9957545,0.999795,0.999967,0.9990369,0.9987381,0.9986583
1259006,DES13X2shu      ,0,0.5279,0.001,0.5291,0.001,8.89,0.05,23.78,99.0,0.52761,0.00601,1.82298,0.55601,0.0352423,0.0383095,0.58906,0.9998054,0.9998671,0.99391174,0.9996132,0.999902,0.99861985
1259169,DES13C1axom     ,0,0.6468,0.001,0.6474,0.001,10.64,0.05,21.56,99.0,0.67349,0.02024,-0.278414,0.82361,0.044331,0.0566752,0.82351,0.7385838,0.927074,0.59275305,0.5912766,0.94432944,0.7588034
1259177,DES13C1ter      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.71,99.0,0.6386,0.0032,1.30867,0.533,0.0084013,0.0366818,0.80086,0.99985325,0.99247736,0.99282914,0.99970967,0.9913298,0.99523985
1259202,DES13C3uwi      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.84,99.0,0.65935,0.01013,-1.18821,0.57866,0.27533,0.0413372,0.52276,0.9893666,0.95701504,0.98939437,0.9873196,0.9711586,0.97885084
1259217,DES13C3tgn      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.98,99.0,0.87143,0.0087,2.00563,0.48138,0.0598834,0.0315318,0.82595,0.9944534,0.9946385,0.9981798,0.998898,0.9990601,0.997046
1259341,DES13E2wex      ,0,0.2721,0.001,0.273,0.001,8.53,0.04,23.18,99.0,0.25594,0.00208,0.69221,0.12317,-0.058713,0.0122719,0.0783476,1.0,0.99999976,1.0,0.9999999,1.0,0.9999999
1259412,DES13X3syi      ,1,0.3049,0.001,0.3059,0.001,10.38,0.01,21.03,99.0,0.29753,0.00236,0.91064,0.13527,-0.0192444,0.0124256,0.99854,1.0,0.9999999,0.9999999,1.0,1.0,1.0
1259500,DES13X3tdj      ,0,0.5616,0.001,0.5629,0.001,10.1,0.01,22.63,99.0,0.57882,0.00198,1.18989,0.26796,-0.0525882,0.0182057,0.99276,0.9999864,0.9997671,0.9999584,0.99999,0.9999881,0.999938
1259511,DES13X3tqd      ,0,0.3271,0.001,0.3282,0.001,10.77,0.07,20.34,99.0,0.316,0.00988,0.26642,0.1389,-0.0250384,0.0259836,0.79854,1.0,0.99999976,0.99999976,0.9999999,1.0,0.9999999
1259538,DES13X3tvl      ,0,0.5124,0.001,0.5136,0.001,9.21,0.01,23.15,99.0,0.54087,0.01004,-0.245693,0.23803,-0.0530596,0.0209774,0.95774,1.0,0.9999995,0.99999905,0.99999976,1.0,0.99999964
1259544,DES13X3zaz      ,0,0.3425,0.001,0.3435,0.001,9.99,0.01,21.96,99.0,0.4897,0.00101,-0.302145,0.44883,-0.123686,0.0289226,0.28362,0.27986228,0.97182333,0.9230631,0.99236965,0.92257947,0.8179396
1259561,DES13X1tqo      ,0,0.5675,0.001,0.5688,0.001,11.0,0.03,22.42,99.0,0.38177,0.00496,-1.56,0.53374,0.1788,0.0336838,0.59998,0.9998807,0.999006,0.9997446,0.9998271,0.9997608,0.9996438
1259585,DES13X1tnl      ,0,0.564,0.001,0.5653,0.001,10.76,0.02,22.42,99.0,0.61695,0.01087,0.98269,0.52523,-0.0154643,0.0363358,0.92389,0.8448482,0.81811064,0.9825556,0.98535985,0.94474274,0.91512346
1259667,DES13C3uip      ,0,0.6587,0.001,0.6594,0.001,10.19,0.01,23.08,99.0,0.62653,0.01739,-1.44667,0.45276,0.1246,0.0381243,0.99575,0.9999622,0.99990106,0.9999521,0.9998685,0.9999294,0.99992263
1259751,DES13S1tot      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.39,99.0,0.92923,0.01598,1.76267,0.63645,-0.156337,0.0348752,0.33991,0.99993885,0.9996101,0.999783,0.99987805,0.9998791,0.99981785
1259771,DES13S1tdc      ,0,0.5323,0.001,0.5334,0.001,9.14,0.03,23.51,99.0,0.47033,0.00697,1.04104,0.41277,0.0929477,0.0305753,0.8369,0.99999785,0.99999726,0.99999356,0.9999801,0.99980277,0.9999542
1259783,DES13S1wgb      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.45092,0.00431,1.05296,0.43524,0.12548,0.0293464,0.51608,0.97879297,0.8765261,0.76104707,0.8768848,0.9950551,0.8976612
1259818,DES13S1xfi      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.02,99.0,0.73067,0.02989,1.86053,0.94415,0.034855,0.0653148,0.33764,0.85886824,0.8218049,0.813648,0.6734085,0.45924643,0.7253952
1259827,DES13S1wfy      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.91,99.0,0.34,0.00306,-0.956182,0.3697,0.14225,0.0259338,0.90608,0.99999774,0.99999595,0.9999342,0.99995005,0.9999368,0.999963
1259882,DES13C3wgc      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.1,99.0,0.80315,0.00921,-0.915323,0.56543,0.0227799,0.0364935,0.80591,0.99999774,0.9999957,0.99998236,0.99992776,0.999887,0.99995804
1259891,DES13C3uia      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.38,99.0,0.73695,0.01552,-2.54882,0.33568,-0.0229716,0.00184506,0.35591,0.9962237,0.99402666,0.99937695,0.9987363,0.99991035,0.9976548
1259917,DES13C3wgv      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.94,99.0,0.71414,0.00557,-0.604932,0.47075,0.0737774,0.0322045,0.45397,0.9997718,0.9999386,0.9850936,0.99631304,0.9998604,0.9961955
1259918,DES13C3wlj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.03,99.0,1.04727,0.02008,-0.0930037,0.64008,0.00573702,0.0390669,0.92821,0.99722916,0.9860655,0.9954751,0.85313755,0.9960453,0.9655905
1259934,DES13C3wgh      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.0,99.0,1.03103,0.01632,-0.047366,0.43634,-0.0780836,0.0272258,0.48708,0.9991787,0.99617106,0.9998258,0.27925792,0.9960304,0.8540928
1259944,DES13S2xci      ,0,0.5221,0.001,0.5232,0.001,9.42,0.03,23.18,99.0,0.51319,0.00766,-0.916246,0.56601,0.0635043,0.038027,0.98572,0.9985927,0.9920447,0.8422838,0.9869271,0.99187624,0.9623448
1259972,DES13S2thh      ,0,0.5222,0.001,0.5234,0.001,8.96,0.06,23.69,99.0,0.51818,0.00857,-0.0424811,0.47444,0.0155301,0.0351087,0.35229,0.99972576,0.9990299,0.99657875,0.9985587,0.99879885,0.9985384
1260000,DES13S2wxi      ,0,0.5506,0.001,0.5517,0.001,9.78,0.02,22.9,99.0,0.55278,0.01776,0.0623408,0.49334,0.00275117,0.037213,0.87948,0.9810767,0.9860663,0.9970488,0.9995943,0.99872226,0.9925016
1260030,DES13S2wxe      ,0,0.4581,0.001,0.4592,0.001,10.35,0.03,21.8,99.0,0.44314,0.0898,0.57012,0.87013,0.0401368,0.0973625,0.63004,0.9999238,0.99991834,0.9999968,0.9999838,0.9999968,0.9999639
1260050,DES13S2uhn      ,0,0.2728,0.001,0.2737,0.001,10.45,0.07,20.64,99.0,0.25805,0.00329,-0.80372,0.15438,-0.015148,0.0161162,0.56788,1.0,1.0,1.0,1.0,1.0,1.0
1260058,DES13S2wwz      ,0,0.3895,0.001,0.3905,0.001,9.85,0.02,22.5,99.0,0.36201,0.00296,0.55163,0.24075,-0.0690525,0.0189522,0.11403,0.9864981,0.9647379,0.9915099,0.995139,0.09639789,0.8068565
1260105,DES13X1wxn      ,0,0.6759,0.001,0.6773,0.001,11.43,0.03,22.07,99.0,0.57293,0.01437,-0.0954314,0.39953,0.0300036,0.00742745,0.11318,0.99992406,0.9999751,0.9999136,0.9999074,0.99996376,0.99993676
1260107,DES13X1wxo      ,0,0.4299,0.001,0.4311,0.001,9.82,0.02,22.81,99.0,0.56379,0.00978,-0.54811,0.43902,-0.0575939,0.032978,0.27585,0.9991943,0.99875367,0.9864222,0.99914205,0.9804396,0.9927904
1260159,DES13X1ukf      ,0,0.4303,0.001,0.4315,0.001,11.3,0.01,21.24,99.0,0.44467,0.00462,-1.84133,0.39317,-0.0404678,0.0262818,0.41587,0.9968629,0.99959236,0.9987117,0.9583546,0.98085934,0.98687613
1260167,DES13X1uhs      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.61538,0.00849,-0.696536,0.53618,-0.0577022,0.0330079,0.53852,0.873845,0.7881541,0.97915775,0.9924907,0.98987234,0.92470396
1260241,DES13X3amdf     ,0,0.3334,0.001,0.3344,0.001,10.99,0.06,20.24,99.0,0.34667,0.0028,-1.42715,0.38252,-0.0814309,0.0253384,0.57596,0.99999976,0.99680007,0.9999943,0.999992,0.9999162,0.9993404
1260248,DES13X3wxx      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,26.34,99.0,0.5146,0.00506,0.64662,0.15337,-0.116632,0.0147809,0.0177292,0.996815,0.99582064,0.93000036,0.5723585,0.9984256,0.898684
1260260,DES13X3xzf      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.5,99.0,0.49794,0.00278,0.48865,0.19369,0.0335674,0.0164816,0.0283625,0.9999995,0.99999654,0.99998784,0.99999785,0.9999989,0.99999607
1260266,DES13X3tcg      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.6,99.0,0.88021,0.0081,1.86414,0.86017,0.10798,0.0513772,0.47664,0.9673625,0.6245255,0.52325636,0.19886571,0.9237954,0.6475611
1260326,DES13X3wgq      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.71,99.0,0.89695,0.01041,-1.20608,0.54401,-0.107639,0.0308645,0.90703,0.992342,0.99697065,0.99373513,0.99904364,0.99654883,0.995728
1260354,DES13X3wya      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.56,99.0,0.62496,0.01318,0.70911,0.46251,0.25346,0.0362623,0.30067,0.9969795,0.9894985,0.99799526,0.9997123,0.9398252,0.9848021
1260360,DES13X3azfh     ,0,0.8397,0.001,0.8411,0.001,9.96,0.02,23.56,99.0,0.78265,0.03164,-2.3769,0.33373,0.1344,0.0203871,0.89175,0.98655045,0.98207563,0.9970335,0.9973641,0.98027694,0.98866016
1260398,DES13X3wpq      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.24,99.0,0.92701,0.02069,0.45742,0.67978,-0.048857,0.0425928,0.50153,0.95915854,0.61475694,0.9947062,0.99119544,0.93870187,0.8997038
1260427,DES13X3tcq      ,0,0.8175,0.001,0.8189,0.001,10.74,0.07,24.17,99.0,0.85547,0.00275,-1.13886,0.2271,-0.0799992,0.00238292,0.6793,0.9995833,0.9996457,0.9989801,0.99992764,0.9987826,0.9993838
1260430,DES13X3uhj      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.56,99.0,1.08402,0.01342,-0.973848,0.27847,-0.18,0.00114705,0.17041,0.37121373,0.92472297,0.97931206,0.59732914,0.88599014,0.75171363
1260447,DES13X3xyi      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,26.27,99.0,0.80828,0.02974,0.47383,0.68071,0.0651768,0.0538337,0.80499,0.9997619,0.9993661,0.9997545,0.9999763,0.9999081,0.99975336
1260455,DES13X3wyj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.72,99.0,0.61256,0.00316,0.34537,0.36639,0.0951131,0.0261386,0.17735,0.99996555,0.95071787,0.99529666,0.99892163,0.99995863,0.98897207
1260459,DES13X3wov      ,0,0.8564,0.001,0.8579,0.001,10.81,0.06,23.56,99.0,0.85397,0.01474,0.28022,0.60665,-0.0563528,0.0375365,0.85512,0.9986891,0.99500436,0.99881005,0.99985456,0.9992055,0.9983128
1260461,DES13X3wow      ,0,0.858,0.001,0.8595,0.001,10.36,0.06,23.79,99.0,0.79763,0.01348,-0.891601,0.54763,-0.00747974,0.0346005,0.47569,0.999181,0.9835067,0.997447,0.9996855,0.9701084,0.98998576
1260463,DES13X3wox      ,0,0.6203,0.001,0.6216,0.001,10.27,0.04,23.66,99.0,0.66505,0.00798,-1.13912,0.47219,0.0236601,0.0331301,0.99857,0.99900705,0.9317762,0.9920465,0.99878377,0.9988129,0.98408526
1260522,DES13X3xym      ,0,0.7413,0.001,0.7427,0.001,10.53,0.03,23.15,99.0,0.95969,0.00886,1.06467,0.56569,-0.0775111,0.0323901,0.67217,0.9882627,0.9980413,0.9712125,0.99089557,0.99687225,0.9890569
1260551,DES13C1wwo      ,0,0.5524,0.001,0.5529,0.001,10.2,0.01,22.12,99.0,0.45629,0.00443,1.31836,0.37666,0.15768,0.0264842,0.86031,0.9550738,0.9969975,0.99146444,0.9987293,0.9965346,0.9877599
1260556,DES13C1wwq      ,0,0.2744,0.001,0.2749,0.001,10.32,0.01,20.27,99.0,0.27934,0.00541,0.67445,0.23753,0.13274,0.0216624,0.59278,0.99999976,0.9999999,0.99999964,0.9999993,1.0,0.9999997
1260568,DES13C1xaw      ,0,0.5381,0.001,0.5386,0.001,10.54,0.02,23.13,99.0,0.54438,0.01022,-2.68757,0.44376,-0.0710767,0.0307017,0.66768,0.9966821,0.9987627,0.9938585,0.99939966,0.99940705,0.997622
1260605,DES13C1xar      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.19,99.0,0.49436,0.01972,0.8167,0.39559,0.0725674,0.0388603,0.88445,0.99993217,0.9999962,0.9999974,0.99999285,0.9999994,0.9999836
1260645,DES13C2wwv      ,0,0.674,0.001,0.6746,0.001,10.69,0.03,22.49,99.0,0.64696,0.01028,0.93947,0.64968,0.0250585,0.0396975,0.36359,0.9888498,0.99890804,0.9986835,0.99766266,0.9976776,0.99635637
1260647,DES13C2won      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.76,99.0,0.51499,0.00874,-0.736132,0.33025,-0.0751944,0.0253528,0.89935,0.9996811,0.9999387,0.99989617,0.9999852,0.9999002,0.9998803
1260650,DES13C2www      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.72,99.0,0.42657,0.01359,-0.678111,0.50287,0.23725,0.039608,0.79972,0.9982685,0.98666745,0.9888073,0.9970642,0.9915494,0.9924714
1260753,DES13C2wop      ,0,-9.0,-9.0,-9.99,-9999.0,10.95,0.02,26.4,99.0,0.66116,0.00679,1.0691,0.48765,-0.0553578,0.0298308,0.46201,0.9998597,0.99988556,0.9983752,0.99992526,0.9998939,0.99958783
1260889,DES13E2xap      ,0,0.5289,0.001,0.53,0.001,10.12,0.02,23.26,99.0,0.52528,0.0054,1.51586,0.42015,0.0726005,0.0288723,0.29124,0.9999994,0.9999994,0.99999726,0.9999974,0.9999993,0.99999857
1260905,DES13E2rzy      ,0,0.8056,0.001,0.8069,0.001,10.39,0.06,23.12,99.0,0.68742,0.01595,-0.083931,0.87348,0.0492351,0.0541003,0.33612,0.974179,0.9209467,0.13721311,0.13920069,0.96857667,0.62802327
1260949,DES13E2wwi      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.43978,0.0044,0.74311,0.25766,-0.0976504,0.0199111,0.10676,0.99881077,0.9999771,0.9998797,0.99993753,0.999997,0.99972045
1260954,DES13E2wfp      ,0,0.6987,0.001,0.6999,0.001,9.58,0.04,23.64,99.0,0.64867,0.0127,1.41341,0.66997,0.11393,0.0461558,0.3888,0.99937445,0.9996381,0.9992803,0.99971694,0.9999107,0.9995841
1260977,DES13E2wwe      ,0,0.6418,0.001,0.643,0.001,9.27,0.02,22.98,99.0,0.61661,0.00941,2.88206,0.62621,0.11869,0.0410144,0.54124,0.99519664,0.96664864,0.51779866,0.9905929,0.940738,0.882195
1261019,DES13X2xau      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.76,99.0,0.51828,0.00716,0.20687,0.29728,-0.166115,0.0234753,0.70528,0.885616,0.99832124,0.99195546,0.8821763,0.9983277,0.95127934
1261028,DES13X2wwb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.01,99.0,0.8779,0.00829,1.64043,0.54564,-0.181297,0.0288814,0.13333,0.80592054,0.95758516,0.965444,0.89406854,0.80792797,0.8861893
